Employee_ID,Age,Salary,Department,Experience_Years,Join_Date
3703,25.0,7783996.03107103,Engineering,4.5,2016-01-17
3704,26.0,18190934.994242866,Engineering,14.5,2019-07-09
3705,33.0,23721555.573715556,Engineering,12.2,
3706,38.0,18317989.342803814,Engineering,10.0,2018-02-13
3707,29.0,16023989.386409586,Finance,12.5,2022-10-16
3708,,17045704.61387997,Marketing,4.2,2020-99-99
3709,39.0,22074203.314127773,Engineering,15.9,2020-02-06
3710,35.0,,Sales,19.0,2020-06-22
3711,20.0,14440764.479568435,,17.8,2018-09-02
3712,,12736549.257452333,Finance,6.4,2021-07-11
3713,37.0,9160673.463541448,Marketing,8.1,2015-01-11
3714,13.0,13358123.702915989,Marketing,16.2,2016-01-17
3715,45.0,20538605.479912244,12345,11.9,2023-03-13
3716,33.0,17833010.74196363,Finance,11.0,2020-02-21
3717,67.0,18221552.500541,Marketing,18.5,2022-02-13
3718,58.0,15732378.058266591,Marketing,10.7,31/02/2020
3719,33.0,17616618.913642943,Engineering,10.3,2022-10-27
3720,,10997048.288259473,Marketing,0.8,
3721,,13452450.570363853,Engineering,1.4,2015-09-17
3722,52.0,15960021.184843384,Engineering,0.1,2020-12-29
3723,18.0,16387579.29440945,Marketing,18.3,2019-06-18
3724,17.0,16600939.274609365,Sales,8.2,
3725,28.0,9999999999.0,HR,9.4,2019-10-26
3726,40.0,13112882.99434835,Sales,16.9,2017-05-17
3727,39.0,,Marketing,12.2,2020-07-19
3728,45.0,19533936.36466199,N/A,12.2,2018-01-04
3729,23.0,,Sales,5.9,2018-08-15
3730,,13833957.50896803,Marketing,16.7,2018-03-07
3731,43.0,,Engineering,3.3,2018-10-15
3732,26.0,14345997.031365221,Finance,1.1,2021-02-19
3733,14.0,16464144.217933416,,3.8,2021-06-25
3734,36.0,5597822.279684594,Marketing,5.4,31/02/2020
3735,42.0,,Sales,5.6,2021-05-07
3736,33.0,11815588.055305213,Engineering,13.4,2020-06-10
3737,30.0,16035697.183892842,Sales,4.4,2018-11-08
3738,33.0,13803634.264240744,Sales,13.5,2022-08-27
3739,31.0,,Marketing,1.8,2015-07-18
3740,,7588016.065021156,12345,2.9,
3741,27.0,11243272.65198315,Marketing,10.2,2016-02-12
3742,40.0,,Marketing,18.4,2022-01-08
3743,38.0,15655596.623375734,Marketing,17.2,2020-02-26
3744,36.0,19424212.914005794,Marketing,19.4,2015-03-08
3745,25.0,25256234.716347314,Finance,13.0,2016-05-23
3746,33.0,11530977.910490887,HR,13.5,2016-10-09
3747,13.0,14503428.311039839,Engineering,12.5,
3748,36.0,13637865.495345643,Finance,12.5,2020-02-13
3749,,5227034.977583623,HR,2.9,2015-01-03
3750,20.0,13448015.981220154,HR,10.9,2019-10-19
3751,29.0,19405310.936903328,HR,7.7,2017-04-08
3752,,17702947.709061205,Finance,8.9,2022-09-21
3753,47.0,18095415.84694005,Engineering,10.5,2016-06-24
3754,30.0,13122455.096802503,Sales,2.6,2022-04-16
3755,-5.0,11719513.819971792,HR,7.2,2018-05-21
3756,15.0,21346278.359493103,Sales,1.3,2016-10-13
3757,,12513414.268211652,Sales,19.6,2018-01-27
3758,55.0,16470410.19396607,Marketing,2.4,2016-01-18
3759,37.0,15816673.403387692,Sales,5.2,2022-05-05
3760,,22308585.081285592,Marketing,17.8,2019-01-16
3761,38.0,19857061.7883618,Engineering,9.7,2017-10-22
3762,34.0,8523706.896664396,Engineering,2.7,2015-12-04
3763,-5.0,9062234.166124798,Marketing,7.7,2019-03-04
3764,43.0,17894549.09034567,Engineering,2.3,2022-06-14
3765,37.0,14678311.763104167,HR,4.0,2022-04-11
3766,35.0,12724141.08023118,Engineering,1.0,
3767,25.0,20078139.419972353,Marketing,8.8,2015-08-01
3768,,15937296.910444554,HR,16.1,2019-06-12
3769,41.0,9999999999.0,Sales,11.7,2022-01-06
3770,29.0,18899143.20377525,Sales,12.1,2018-06-05
3771,-5.0,13124455.025282178,Sales,4.0,2023-02-21
3772,30.0,22842594.92736277,Marketing,6.9,2022-11-04
3773,27.0,11059761.88383496,Sales,16.9,2017-08-17
3774,27.0,18284645.33171044,Engineering,1.8,2019-10-25
3775,17.0,22169164.193299223,Sales,17.2,2022-05-08
3776,39.0,-1000000.0,Finance,9.7,2016-01-09
3777,,13283324.120737754,Finance,16.7,2022-11-22
3778,22.0,20711036.964427788,Sales,6.4,2016-01-25
3779,14.0,20786222.738655128,Sales,6.8,2015-01-05
3780,34.0,14142521.998058803,Finance,15.0,2017-05-24
3781,33.0,11326644.531615702,Sales,15.7,2020-05-07
3782,-5.0,19779679.111653812,HR,4.6,2015-11-16
3783,24.0,20917745.512908023,Finance,19.5,2016-06-27
3784,,9176683.257438026,Marketing,1.7,2021-08-28
3785,39.0,8980431.755168099,Finance,1.4,2017-07-15
3786,29.0,16126283.409917997,Engineering,11.9,2020-10-28
3787,38.0,18146803.16714446,HR,14.5,2022-08-17
3788,26.0,13504654.573849726,Marketing,19.2,2019-12-28
3789,36.0,18396469.099911746,Sales,8.1,2015-02-08
3790,48.0,11449316.96581309,Engineering,0.5,2015-02-03
3791,40.0,4426532.004631322,Engineering,12.1,2022-10-20
3792,30.0,12880494.63833702,HR,5.8,2018-11-08
3793,37.0,15316160.732565505,Marketing,8.7,2016-05-08
3794,32.0,13620800.200517718,Engineering,-2.5,2019-09-26
3795,35.0,9206983.681702573,N/A,1.3,2022-10-13
3796,31.0,5921755.120605912,Marketing,9.7,
3797,33.0,12429555.978160512,Engineering,8.5,2020-05-10
3798,37.0,19488278.858248718,Marketing,14.3,2015-10-18
3799,25.0,21280987.19706841,HR,12.9,2017-07-26
3800,24.0,20938566.920692276,Engineering,3.7,2019-04-19
3801,21.0,10920452.324257236,HR,4.1,2016-01-01
3802,18.0,9231468.381848179,HR,5.0,2023-03-13
3803,22.0,17483173.074899476,,3.6,2016-02-24
3804,36.0,18175500.057989627,Marketing,13.1,2016-02-27
3805,26.0,17000848.02600249,Engineering,19.9,2018-07-07
3806,40.0,4929683.628811182,Sales,13.0,2019-02-14
3807,35.0,10665577.075582666,,12.1,2018-05-10
3808,15.0,14851556.048570108,HR,8.2,2016-07-15
3809,41.0,17436090.973152135,Marketing,6.3,2019-04-17
3810,43.0,18836536.813012432,HR,18.2,2016-06-29
3811,25.0,15721267.6114102,Finance,19.4,2022-03-12
3812,39.0,16653919.03269118,Finance,9.9,2022-08-05
3813,26.0,15424327.29180552,HR,5.8,2016-08-08
3814,35.0,18428096.871092416,Sales,15.4,2015-10-08
3815,22.0,16564328.257454555,Sales,2.6,2020-12-12
3816,17.0,15328688.300236437,Enginering,15.3,2021-04-26
3817,31.0,13658156.004313096,Engineering,16.4,2015-02-04
3818,33.0,15406457.125212405,Engineering,2.5,2021-11-04
3819,31.0,17422956.894196376,Marketing,19.5,2022-04-16
3820,23.0,9999999999.0,Sales,19.7,2016-11-03
3821,31.0,16904132.09172627,HR,18.7,Unknown
3822,37.0,21713609.306755926,Enginering,9.9,2018-12-09
3823,34.0,16325819.613732938,Sales,4.9,2023-02-07
3824,36.0,,Sales,11.6,
3825,28.0,19418033.929970846,Sales,8.4,2022-01-16
3826,46.0,8169008.311655412,Engineering,4.1,2016-09-12
3827,23.0,9592933.096303564,Marketing,8.5,2019-08-14
3828,39.0,16679236.323600346,HR,13.3,2021-11-28
3829,46.0,17581983.338932894,Engineering,1.4,2022-09-13
3830,39.0,8774743.882480025,Marketing,6.7,2019-12-18
3831,32.0,13085912.59506625,Sales,0.4,2017-06-08
3832,29.0,11969580.838901706,Marketing,15.0,2015-12-22
3833,,12566618.385592017,Engineering,12.8,2016-02-16
3834,20.0,19717988.88136473,Sales,1.3,2016-07-27
3835,25.0,18532527.317736264,Engineering,19.3,2016-05-19
3836,31.0,14904389.100731462,HR,0.5,2021-08-11
3837,47.0,12270190.364425361,Sales,11.8,2023-03-10
3838,38.0,8251751.648899297,Marketing,15.5,2019-04-22
3839,25.0,22100924.693909742,Engineering,15.8,2018-12-10
3840,31.0,17960569.501424592,Finance,0.7,2019-10-25
3841,28.0,11466654.479634298,Marketing,18.1,2018-07-12
3842,27.0,18597997.488124456,Marketing,18.4,2016-07-26
3843,,14648881.897126872,Sales,11.2,2017-10-11
3844,21.0,13564452.475688286,Marketing,9.6,2018-02-08
3845,51.0,17176057.641448013,Engineering,0.9,2022-03-25
3846,43.0,11292508.750436375,Finance,11.2,2015-12-12
3847,45.0,13281217.40244945,HR,8.2,2017-10-13
3848,30.0,15607305.32099773,Finance,15.5,2021-03-16
3849,33.0,12502744.035573933,Engineering,8.1,2021-09-27
3850,20.0,18345426.05133762,Sales,13.7,2021-09-23
3851,29.0,24345332.518391304,Engineering,2.0,2023-02-01
3852,39.0,11228509.336964287,Marketing,2.7,2021-10-24
3853,47.0,6674373.518479778,Sales,2.8,2018-03-13
3854,23.0,4991299.162618691,HR,0.9,2022-09-29
3855,31.0,14247659.292525088,HR,10.8,2015-04-20
3856,33.0,11684177.049369086,Engineering,15.9,2022-05-20
3857,-5.0,16039302.505335404,Marketing,12.2,2018-05-20
3858,40.0,15662988.360130506,HR,11.5,31/02/2020
3859,27.0,6983915.766929519,Finance,13.6,2020-10-21
3860,,5925580.852592969,Sales,6.8,2021-10-21
3861,30.0,16479666.201730477,Finance,7.2,2020-09-18
3862,27.0,15677144.173599785,HR,-2.5,2017-02-11
3863,999.0,12870910.008167244,HR,14.2,2019-05-24
3864,,,Engineering,3.2,2018-04-25
3865,31.0,9999999999.0,Engineering,0.3,2022-03-31
3866,27.0,21359497.727119718,Sales,11.9,2015-08-12
3867,,16389912.20109461,Engineering,18.8,2017-09-07
3868,51.0,10762630.547174677,Marketing,12.2,2020-07-20
3869,36.0,15222760.827855757,Sales,15.7,2019-04-30
3870,44.0,8169429.595331576,Marketing,13.5,2016-04-06
3871,21.0,20289803.569193963,Engineering,9.9,2017-09-14
3872,36.0,15409221.672647694,Sales,14.4,2020-08-08
3873,24.0,6159215.44123384,HR,16.5,2022-02-26
3874,20.0,13496628.197781587,Finance,4.5,2021-08-29
3875,27.0,17316507.551171154,HR,6.7,2015-10-18
3876,46.0,13334761.895122388,Marketing,4.5,2020-12-03
3877,999.0,13620521.392799132,HR,9.0,2015-02-19
3878,37.0,8877988.964763641,HR,17.7,2019-01-19
3879,19.0,9999999999.0,Finance,6.9,
3880,33.0,11757653.999904312,N/A,7.5,
3881,38.0,4217773.114974836,HR,17.2,2019-05-04
3882,36.0,13143713.14664803,Finance,10.3,2021-05-17
3883,16.0,19905748.577851765,HR,10.7,2019-09-20
3884,-5.0,13065352.767000264,Sales,17.2,
3885,34.0,23689924.9256176,HR,9.8,2020-99-99
3886,40.0,17144839.742742587,Engineering,13.6,2022-08-29
3887,13.0,16693790.811401831,Finance,1.7,2016-12-08
3888,33.0,14358008.670411956,Finance,3.6,2020-04-13
3889,36.0,14658568.961178547,Marketing,8.1,2015-10-26
3890,43.0,13682881.82440248,Marketing,9.9,2015-03-10
3891,41.0,13488653.039587367,Engineering,19.3,2021-08-02
3892,40.0,17654335.810335744,Finance,19.4,2015-10-04
3893,,10320843.851047173,Finance,17.0,2015-02-26
3894,15.0,9620530.8563787,Marketing,6.3,2017-12-09
3895,31.0,9384024.745623112,Marketing,19.3,
3896,45.0,25228272.73838577,HR,13.8,
3897,-5.0,17651714.508352898,Finance,7.9,
3898,42.0,16522461.008400723,Finance,14.0,2019-06-19
3899,39.0,-1000000.0,HR,0.3,2020-09-06
3900,38.0,18116711.503374144,Finance,2.9,2018-03-19
3901,,14417143.267733356,Engineering,16.6,2022-01-18
3902,33.0,16070844.705658749,Marketing,12.9,2022-12-28
3903,51.0,10116898.42068222,Marketing,7.3,2020-08-14
3904,25.0,15801344.287087884,Marketing,10.0,2019-08-29
3905,51.0,12880832.308967585,Sales,18.1,2019-10-01
3906,31.0,11171944.21484906,Engineering,12.6,2022-11-14
3907,,18670531.679036245,Engineering,8.0,2019-07-06
3908,20.0,7311460.957349988,HR,2.4,2015-12-04
3909,999.0,17823881.321570754,Sales,5.9,2022-03-08
3910,27.0,18422430.66776498,Finance,19.6,2021-01-06
3911,20.0,10601781.622243796,Engineering,8.7,2021-01-11
3912,37.0,10898357.694337662,Sales,9.4,2021-11-28
3913,45.0,13884871.59366799,Sales,50.0,2016-09-17
3914,26.0,16410181.052311104,Engineering,17.7,2018-02-10
3915,20.0,14235725.040928872,HR,12.1,2015-12-09
3916,34.0,17167812.300959397,Sales,13.9,2018-06-23
3917,,23814898.262686998,Marketing,7.8,2015-11-20
3918,40.0,12461416.15425143,Sales,0.6,2020-09-25
3919,44.0,-1000000.0,Finance,18.6,2017-04-12
3920,34.0,19129617.915153265,Engineering,-2.5,2016-09-28
3921,53.0,23416572.879637647,Finance,19.0,2021-01-06
3922,37.0,16963841.815255623,HR,18.9,2018-08-31
3923,31.0,9561256.62323166,,16.3,2019-05-20
3924,18.0,14380538.183823995,Engineering,13.7,2021-07-30
3925,32.0,9407382.578941839,Sales,16.9,2022-02-11
3926,31.0,18214277.46981474,Marketing,12.0,2022-04-15
3927,44.0,8243547.986507827,Sales,2.7,2022-08-21
3928,39.0,13499356.065859,HR,7.8,2022-03-19
3929,23.0,9978310.868530467,Engineering,19.4,2015-09-28
3930,36.0,15634123.42567481,HR,7.0,2018-06-24
3931,41.0,13168291.61431121,HR,17.4,2022-11-01
3932,50.0,15883810.51625132,HR,1.9,2019-11-27
3933,43.0,15111752.774831828,HR,6.7,2023-03-09
3934,42.0,10066704.861379448,Sales,7.0,2017-09-04
3935,35.0,18134385.31764511,Finance,1.0,2015-08-26
3936,38.0,14756171.740784423,Sales,2.4,2017-09-28
3937,47.0,10057354.960670497,Marketing,3.9,2015-12-20
3938,21.0,26204632.781028964,HR,16.8,2019-11-15
3939,31.0,17382150.833585624,Marketing,1.3,2016-04-20
3940,27.0,9999999999.0,Sales,6.0,2020-02-01
3941,38.0,22076022.633509118,HR,0.2,
3942,47.0,24209078.046933036,Sales,13.9,2021-10-29
3943,29.0,14273252.888430573,HR,12.4,2015-08-14
3944,11.0,16736987.43217381,Sales,50.0,2018-06-20
3945,30.0,10059985.909985296,Engineering,7.5,2022-06-21
3946,,14264036.246159943,Finance,4.2,2022-05-19
3947,40.0,14004687.23120065,Finance,14.4,2016-12-20
3948,39.0,15924135.16810827,HR,16.2,2016-05-04
3949,32.0,16663802.393185051,Engineering,2.8,2015-02-21
3950,22.0,17799142.2441403,Marketing,9.7,2022-12-09
3951,40.0,16188213.281499796,Engineering,5.0,2016-07-16
3952,26.0,-1000000.0,HR,3.4,2022-11-13
3953,56.0,10307664.471294574,Engineering,-2.5,2015-02-16
3954,40.0,12267961.902681636,Marketing,10.8,2016-11-02
3955,29.0,,HR,4.3,2020-07-26
3956,28.0,20253871.452360567,Finance,6.2,2018-11-21
3957,34.0,9185305.065735435,Engineering,19.3,2020-11-12
3958,32.0,13212924.7591465,Finance,17.0,2020-10-19
3959,46.0,19765047.49107025,Finance,17.6,2023-01-31
3960,36.0,13500612.627516938,Sales,9.2,2017-11-27
3961,27.0,17302078.24921412,Marketing,12.5,2016-11-14
3962,53.0,14302289.785360482,Engineering,7.5,2019-03-04
3963,35.0,16283916.286623614,Finance,1.6,2016-06-03
3964,42.0,13857637.280952297,Finance,8.0,2018-01-05
3965,28.0,18335327.36364177,Enginering,11.9,2016-04-28
3966,38.0,7274717.962967824,Finance,5.7,2015-05-01
3967,38.0,13183439.958057275,Finance,17.0,2018-10-04
3968,16.0,16482863.383471541,,3.0,2019-10-25
3969,55.0,17668476.240030967,Finance,7.3,2018-01-19
3970,47.0,22464763.113769136,Sales,2.5,
3971,31.0,13044876.665672118,Sales,8.1,
3972,23.0,22397408.809304364,HR,0.8,2017-12-13
3973,38.0,11704880.866701648,Engineering,5.5,2022-12-27
3974,35.0,21643232.057723217,Marketing,8.0,2021-06-19
3975,38.0,19087335.633491863,HR,9.6,2022-01-14
3976,,10432707.101838887,Sales,10.9,2015-11-12
3977,40.0,16535196.18625911,Sales,5.5,2020-07-25
3978,49.0,-1000000.0,Sales,10.5,2020-02-08
3979,40.0,18127922.968375,HR,10.2,2020-09-23
3980,24.0,13883642.057833452,Sales,6.3,2019-01-15
3981,48.0,13463768.871691342,HR,16.6,2015-08-16
3982,51.0,21845472.913814258,Sales,10.9,2020-08-08
3983,66.0,14506395.527721636,Finance,6.6,2021-05-10
3984,23.0,19132111.62095883,Finance,18.9,2016-11-14
3985,37.0,13873242.574779,Engineering,16.9,2019-02-15
3986,14.0,9999999999.0,Sales,19.7,2016-10-06
3987,40.0,11608326.853322532,Engineering,13.8,2017-11-10
3988,29.0,11929282.343764076,Enginering,7.6,2016-02-26
3989,54.0,,Engineering,5.6,2021-06-08
3990,27.0,12775268.045523737,Sales,13.3,2022-07-24
3991,18.0,23005371.530821964,HR,19.6,2023-02-08
3992,30.0,19459202.897974063,HR,12.5,2016-04-17
3993,,14226751.467195833,Finance,17.6,2017-07-24
3994,42.0,5933532.639914207,,6.6,2020-09-15
3995,14.0,14903408.47864082,HR,8.1,2015-01-11
3996,35.0,,Engineering,18.1,2015-06-30
3997,14.0,20836088.666521866,HR,15.1,2015-02-20
3998,31.0,22942235.88120056,Marketing,19.6,2020-99-99
3999,51.0,11575064.104281262,Finance,15.5,2015-07-08
4000,38.0,19005908.819940913,Finance,9.0,2020-04-16
4001,26.0,18827010.780066747,HR,10.6,2019-01-30
4002,34.0,20367063.512052227,Engineering,18.0,2019-04-18
4003,35.0,17493449.560677722,Finance,11.0,2016-09-06
4004,39.0,5287511.54519115,Finance,5.1,2017-01-03
4005,21.0,14222887.837361202,Marketing,8.7,2015-05-25
4006,40.0,9221462.125415424,HR,10.3,2021-03-14
4007,7.0,13986971.13540963,Finance,1.9,2023-01-03
4008,28.0,19900021.18066947,,14.9,2022-05-09
4009,30.0,16525754.179374862,Finance,2.2,2019-09-14
4010,41.0,20740454.331987165,Finance,8.1,2017-07-08
4011,35.0,16708769.603567697,Engineering,16.1,2018-08-11
4012,20.0,8508370.301655486,Sales,9.4,2017-10-13
4013,25.0,2395764.967136327,Marketing,16.8,
4014,36.0,15744043.808397952,Engineering,6.8,2023-01-29
4015,34.0,13930367.668244174,Marketing,19.2,2018-08-03
4016,,10115271.30309059,Finance,4.2,2018-01-16
4017,30.0,6496863.75174311,Marketing,0.8,2015-11-16
4018,41.0,11326283.932636455,HR,17.4,2021-05-30
4019,29.0,14027542.575676119,HR,15.0,2019-03-08
4020,34.0,18329389.11853195,Enginering,4.6,2016-05-04
4021,,15943155.4078399,Sales,19.7,2020-08-18
4022,20.0,23040336.235863645,,10.0,2022-07-20
4023,16.0,9821979.719773028,Engineering,19.0,
4024,42.0,19405294.46028717,Engineering,10.1,2017-01-04
4025,,15236493.715643639,Finance,9.4,2017-07-03
4026,31.0,18473345.620592922,Engineering,9.0,2020-10-13
4027,27.0,12817425.683672283,Sales,6.7,2015-07-08
4028,32.0,20358401.86945295,Engineering,10.7,2019-07-01
4029,50.0,16476123.791726213,Finance,9.1,
4030,43.0,11602775.075411253,HR,0.7,2020-03-20
4031,43.0,14939879.85543406,Engineering,5.2,2018-03-02
4032,20.0,13802220.705314502,Engineering,4.3,2018-06-26
4033,23.0,,Sales,17.3,2018-09-02
4034,6.0,,Marketing,12.0,
4035,26.0,14853241.489421528,HR,15.3,2021-03-15
4036,44.0,,Marketing,19.1,
4037,40.0,15165116.535965167,Finance,12.9,2015-02-02
4038,32.0,21734706.22194498,Finance,19.7,2019-02-20
4039,34.0,18870113.870355263,Marketing,6.2,2017-04-01
4040,28.0,14962596.016296268,Sales,3.7,2018-04-09
4041,37.0,16083445.487488367,Sales,8.1,2021-04-28
4042,42.0,16478327.757409997,Sales,9.4,2018-05-29
4043,18.0,17016498.02083412,HR,17.9,2021-12-25
4044,37.0,5871710.0216769595,Finance,11.2,
4045,44.0,13492368.521153264,Finance,5.8,2020-03-15
4046,30.0,7577804.659032868,Finance,-2.5,2019-02-17
4047,-5.0,21391404.73729743,HR,10.1,2021-08-20
4048,63.0,14695752.399985362,Finance,3.2,2020-07-13
4049,33.0,14033295.251601886,Enginering,11.5,2017-03-11
4050,38.0,19483986.660166174,Engineering,18.2,
4051,27.0,17111623.987249374,HR,16.9,31/02/2020
4052,36.0,9356827.428103965,Engineering,11.7,2017-10-01
4053,39.0,14645473.187363155,Marketing,7.5,2016-09-08
4054,36.0,13324165.133868076,Sales,1.7,2015-01-27
4055,24.0,6277335.55696973,Sales,9.4,2019-08-07
4056,37.0,11548618.833813976,Sales,15.0,2015-04-08
4057,,14082298.389917672,HR,7.2,2017-08-12
4058,39.0,,Sales,4.7,2021-01-27
4059,44.0,7588842.881613457,HR,18.6,2018-11-19
4060,32.0,,HR,16.4,2022-02-17
4061,42.0,14489484.705542805,Engineering,12.8,2022-10-11
4062,37.0,15187765.383302815,Sales,2.7,2015-02-09
4063,25.0,17003208.191699184,Finance,2.9,2018-10-04
4064,38.0,11059618.730481643,Sales,2.1,2015-01-06
4065,25.0,17281779.86566348,,12.3,2022-05-16
4066,28.0,13164626.769909086,Sales,2.3,2019-03-22
4067,36.0,10517072.296764042,Finance,16.9,2023-02-26
4068,37.0,17867237.466776993,Finance,19.9,2018-06-13
4069,23.0,22458369.294009037,HR,7.3,2016-03-01
4070,45.0,18624146.86742916,Finance,9.1,2017-04-20
4071,40.0,19614887.825702153,HR,14.2,2020-12-10
4072,27.0,12396846.967188505,Engineering,18.7,2017-09-02
4073,19.0,7011901.354157718,HR,17.9,2019-09-16
4074,33.0,22450687.610499207,Sales,1.2,2020-07-08
4075,30.0,25272574.4470238,Marketing,3.4,2015-09-03
4076,36.0,22714033.86884841,Marketing,15.1,2016-08-06
4077,31.0,13321070.305101251,Sales,13.8,2022-12-24
4078,14.0,9226828.306355778,HR,50.0,2018-02-20
4079,31.0,9671586.510902166,Sales,10.0,31/02/2020
4080,31.0,9999999999.0,Finance,15.6,2015-06-29
4081,41.0,14463106.907949774,HR,4.4,2017-08-06
4082,28.0,23028389.790412273,Sales,17.4,31/02/2020
4083,51.0,14291686.840638783,Finance,1.1,2019-08-19
4084,15.0,16511614.501741374,Finance,15.6,2022-11-10
4085,48.0,21877984.821521044,HR,12.3,2019-03-06
4086,32.0,12979523.440838002,Engineering,6.3,
4087,43.0,25177657.283597976,,14.4,2015-12-14
4088,35.0,24960472.03748727,Finance,15.6,2020-99-99
4089,,14344443.306597587,Engineering,18.7,2016-01-27
4090,31.0,12112328.679903936,Finance,7.4,2020-09-01
4091,24.0,18486190.231951565,Engineering,13.7,2016-06-30
4092,49.0,13262375.28740571,Finance,12.1,2022-02-23
4093,33.0,9217223.914663319,Finance,10.5,2019-06-04
4094,37.0,21406193.2676149,N/A,17.8,2015-11-03
4095,47.0,21082236.9363854,Finance,0.1,31/02/2020
4096,24.0,15777558.018817805,Marketing,5.6,2021-05-14
4097,40.0,8685676.231359111,Engineering,10.8,2015-09-13
4098,29.0,8852368.74391307,Finance,3.6,2019-11-17
4099,33.0,15536146.442095764,Sales,18.2,2022-06-06
4100,35.0,12500644.82747484,HR,13.0,2016-06-19
4101,19.0,13294535.33929196,Sales,50.0,2017-08-27
4102,27.0,20109815.77530002,Sales,16.3,31/02/2020
4103,48.0,18665896.587112788,Marketing,9.0,2017-12-05
4104,43.0,21890713.402488064,Engineering,11.2,2018-07-14
4105,-5.0,10046883.883113712,Marketing,0.1,2019-05-29
4106,37.0,13284042.156566441,Engineering,7.3,2022-11-10
4107,32.0,,Finance,2.8,2018-08-29
4108,,17240391.70506446,Marketing,13.8,2018-07-26
4109,32.0,22661901.91293811,HR,9.6,2020-01-29
4110,37.0,17102683.529520348,Engineering,6.0,2018-01-18
4111,46.0,24240545.52052776,Marketing,9.4,2017-08-14
4112,27.0,17700089.008615702,HR,4.2,2015-11-02
4113,50.0,20310837.2379433,12345,18.5,2017-04-10
4114,19.0,13382425.266077714,Finance,1.1,2016-07-11
4115,51.0,15071436.059419945,Finance,17.3,2020-99-99
4116,31.0,19554722.019197375,Sales,10.2,2016-03-22
4117,32.0,23064890.852965273,Marketing,12.4,2016-09-28
4118,16.0,18646184.746553764,Sales,6.1,2016-03-08
4119,30.0,14584141.140326902,HR,19.3,2016-11-04
4120,24.0,21886675.14764171,Engineering,5.6,2020-01-16
4121,28.0,4040106.7186005954,Marketing,11.8,2020-03-23
4122,,7888827.492465632,Engineering,19.9,2018-07-10
4123,44.0,18408171.118341945,Sales,17.6,
4124,37.0,15070541.781265624,Finance,10.7,2016-05-09
4125,38.0,18027568.255620826,Engineering,-2.5,2021-01-04
4126,24.0,15322037.61215971,Engineering,14.0,2019-01-07
4127,26.0,17854728.47301936,Finance,4.2,2017-04-30
4128,52.0,10927985.895034047,Engineering,8.1,2020-01-26
4129,27.0,17852430.430398453,Engineering,6.7,2018-06-16
4130,51.0,19972072.641037922,Finance,6.9,2020-03-12
4131,32.0,21102753.019656163,Finance,15.2,Unknown
4132,35.0,25067771.473243497,Sales,11.7,2016-05-06
4133,45.0,16220492.217511933,Sales,0.8,2016-01-06
4134,,16369555.434235895,Engineering,17.5,2016-10-07
4135,33.0,7384137.679130761,Marketing,5.9,2022-09-11
4136,31.0,12342942.994307876,Sales,-2.5,2018-05-31
4137,34.0,14034589.629966937,Sales,19.1,2022-11-26
4138,38.0,20251597.761381775,Marketing,18.8,2022-10-25
4139,43.0,11944994.379551854,Marketing,16.2,2021-10-07
4140,35.0,18981700.09874416,Finance,4.4,2015-06-15
4141,,14991891.415183099,Sales,10.7,
4142,51.0,14114159.42442619,HR,4.5,2018-09-04
4143,38.0,16244469.845666282,HR,5.2,2016-08-30
4144,38.0,13044218.138735788,Engineering,12.2,2016-01-09
4145,19.0,12854813.759536672,Sales,0.8,2022-12-22
4146,8.0,6476070.471049428,HR,19.4,2017-10-13
4147,38.0,13760228.963360552,Sales,-2.5,2018-12-28
4148,34.0,12600159.269256368,Sales,7.6,2019-06-12
4149,29.0,12420095.053254602,Enginering,10.3,2020-10-04
4150,37.0,17084365.3129502,Sales,9.3,2015-07-20
4151,34.0,18293159.76395255,Marketing,17.6,2022-08-05
4152,,16160972.523211638,Engineering,13.8,2018-05-09
4153,35.0,19977075.952247374,Finance,5.6,2017-12-01
4154,27.0,17877809.629151825,HR,8.9,2016-12-13
4155,44.0,13524719.05097179,Finance,8.6,2015-05-08
4156,32.0,12685718.571428102,Engineering,19.2,2019-07-15
4157,40.0,16564111.183834232,Marketing,3.5,2020-01-27
4158,30.0,17868835.549509503,Marketing,1.8,2021-03-27
4159,999.0,21989221.53515749,Marketing,17.6,2021-03-03
4160,35.0,20955865.22470048,Marketing,17.9,2017-10-20
4161,35.0,12292634.967464155,HR,17.4,2016-01-23
4162,39.0,14489968.599363692,HR,10.2,2020-99-99
4163,32.0,18355089.02458885,Enginering,13.2,2016-02-22
4164,16.0,20339988.89029486,Sales,11.3,2016-07-26
4165,999.0,19694847.34352396,Engineering,1.4,2016-05-12
4166,42.0,14680610.835843267,Sales,11.9,2015-02-18
4167,32.0,8729886.737857416,Engineering,0.3,2015-09-10
4168,32.0,10005318.118772045,Engineering,6.5,2017-06-29
4169,44.0,16363167.571597071,Engineering,18.6,2016-06-19
4170,27.0,16711127.897121727,Marketing,6.1,2017-03-22
4171,19.0,9506603.132828075,Finance,18.8,2019-06-29
4172,33.0,15222848.054446358,,5.0,2019-03-05
4173,30.0,18156121.784858916,HR,6.3,2022-09-12
4174,25.0,9243866.71246428,Engineering,12.6,2022-01-25
4175,33.0,,Marketing,15.2,2022-03-25
4176,39.0,13112344.257200874,Sales,10.0,2015-12-11
4177,34.0,21288065.562883254,Sales,17.6,2021-07-13
4178,38.0,12332737.771120498,HR,0.8,2021-07-28
4179,53.0,9866872.585579105,HR,18.4,2017-11-26
